id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,book_idx
6336,7058,7058,5913189,55,375422730,9780375422740.0,Alexander McCall Smith,2007.0,The Good Husband of Zebra Drive,"The Good Husband of Zebra Drive (No. 1 Ladies' Detective Agency, #8)",en-US,4.06,18329,20218,1076,39,333,4263,9242,6341,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7057
6351,3858,3858,4227,29,767915747,9780767915750.0,Sarah Macdonald,2002.0,Holy Cow: An Indian Adventure,Holy Cow: An Indian Adventure,eng,3.51,13627,14205,1088,674,1599,4467,4672,2793,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3857
6426,9762,9762,2919169,30,1400045371,9781400045370.0,"Byron Katie, Stephen Mitchell",2002.0,Loving What Is: Four Questions That Can Change Your Life,Loving What Is: Four Questions That Can Change Your Life,,4.15,12568,13153,612,317,600,2158,3782,6296,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,9760
6475,6750,6750,1140359,39,142002429,9780142002420.0,David Foster Wallace,1987.0,The Broom of the System,The Broom of the System,,3.84,13011,15312,1229,235,964,3732,6436,3945,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6749
6487,3368,18197267,561281,44,321344758,9780321344760.0,Steve Krug,2000.0,Don't Make Me Think! A common sense approach to web usability,Don't Make Me Think: A Common Sense Approach to Web Usability,en-US,4.24,7296,14751,1139,64,315,2083,5892,6397,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3367
6553,7628,7628,1881188,362,1551113813,9781551113810.0,"Ford Madox Ford, Kenneth Womack, William Baker",1915.0,The Good Soldier,The Good Soldier,,3.72,14471,17622,1160,660,1623,4554,5933,4852,https://images.gr-assets.com/books/1389213508m/7628.jpg,https://images.gr-assets.com/books/1389213508s/7628.jpg,7627
6615,6551,6551,2088454,108,142437298,9780142437290.0,"Saul Bellow, Philip Roth",1964.0,Herzog,Herzog,eng,3.79,14324,15455,843,501,1214,3757,5607,4376,https://images.gr-assets.com/books/1386924221m/6551.jpg,https://images.gr-assets.com/books/1386924221s/6551.jpg,6550
6620,5755,5755,2422982,47,60958332,9780060958340.0,Steven Pinker,1994.0,The Language Instinct: How the Mind Creates Language,The Language Instinct: How the Mind Creates Language,eng,4.05,12870,14314,723,234,606,2641,5629,5204,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,5754
6627,7432,7432,1751542,27,312426216,9780312426220.0,Jacqueline Winspear,2005.0,Pardonable Lies,"Pardonable Lies (Maisie Dobbs, #3)",en-US,4.09,17947,19200,1418,76,343,3487,9191,6103,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7431
6652,8949,8949,846981,49,316156280,9780316156290.0,Darren Shan,2005.0,"Lord of the Shadows (Cirque Du Freak, #11)","Lord of the Shadows (Cirque Du Freak, #11)",eng,4.22,15794,17290,352,159,605,2807,5397,8322,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,8947
6663,3885,3885,7609,7,898214971,9780898214970.0,"Janet Briggs, Beth Wittlinger",2006.0,The Taste of Home Cookbook,The Taste of Home Cookbook,,4.25,14469,14543,38,185,493,2219,4215,7431,https://images.gr-assets.com/books/1309198140m/3885.jpg,https://images.gr-assets.com/books/1309198140s/3885.jpg,3884
6672,7520,7520,10636,28,141651631X,9781416516320.0,Brad Thor,2003.0,Path of the Assassin,"Path of the Assassin (Scot Harvath, #2)",eng,4.17,12652,15324,493,103,388,2445,6327,6061,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7519
6690,5369,5369,2696461,44,034548343X,,Steve Berry,2003.0,The Amber Room,The Amber Room,,3.83,16519,18188,881,291,1261,4804,6799,5033,https://images.gr-assets.com/books/1329497506m/5369.jpg,https://images.gr-assets.com/books/1329497506s/5369.jpg,5368
6701,7968,7968,98069,47,812524268,9780812524260.0,Orson Scott Card,1988.0,"Red Prophet (Tales of Alvin Maker, #2)","Red Prophet (Tales of Alvin Maker, #2)",en-US,3.78,16704,17625,446,211,1060,5211,7063,4080,https://images.gr-assets.com/books/1379147136m/7968.jpg,https://images.gr-assets.com/books/1379147136s/7968.jpg,7966
6727,9650,9650,1171545,116,1421808307,9781421808310.0,George Orwell,1934.0,Burmese Days,Burmese Days,,3.84,12119,14913,929,144,811,3918,6521,3519,https://images.gr-assets.com/books/1415573403m/9650.jpg,https://images.gr-assets.com/books/1415573403s/9650.jpg,9648
6755,2915,2915,6815,39,044022750X,9780440227500.0,Gary Paulsen,1991.0,The River,"The River (Brian's Saga, #2)",,3.77,14198,16545,891,233,1225,5077,5558,4452,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2914
6760,5053,5053,3015343,96,451208706,9780451208700.0,Ken Follett,1982.0,The Man from St. Petersburg,The Man From St. Petersburg,eng,3.84,13193,16436,739,167,750,4488,7160,3871,https://images.gr-assets.com/books/1411331808m/5053.jpg,https://images.gr-assets.com/books/1411331808s/5053.jpg,5052
6775,7389,7389,10219456,14,785113797,9780785113800.0,"Brian K. Vaughan, Adrian Alphona",2006.0,,"Runaways, Vol. 1: Pride and Joy (Runaways, #1)",eng,4.02,18111,18776,676,474,869,3629,6662,7142,https://images.gr-assets.com/books/1264516899m/7389.jpg,https://images.gr-assets.com/books/1264516899s/7389.jpg,7388
6787,250,250,1190908,111,802151825,9780802151830.0,Henry Miller,1938.0,Tropic of Capricorn,Tropic of Capricorn,eng,3.85,12082,13487,529,352,939,3153,5005,4038,https://images.gr-assets.com/books/1417652073m/250.jpg,https://images.gr-assets.com/books/1417652073s/250.jpg,249
6820,1875,1875,5991,67,679724699,9780679724700.0,"Michel Foucault, Robert Hurley",1976.0,Histoire de la sexualité 1. La Volonté de savoir,"The History of Sexuality, Volume 1: An Introduction",eng,4.03,12565,13935,548,201,630,2708,5339,5057,https://images.gr-assets.com/books/1486236798m/1875.jpg,https://images.gr-assets.com/books/1486236798s/1875.jpg,1874
6829,7531,7531,514237,17,375760911,9780375760910.0,Laurie Notaro,2002.0,The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,en-GB,3.89,15198,15587,1127,519,1146,3450,4910,5562,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7530
6842,7184,7184,666376,271,192838431,9780192838440.0,"Alexandre Dumas, David Coward, Auguste Maquet",1845.0,Vingt ans après,"Twenty Years After (The D'Artagnan Romances, #2)",,4.01,14539,16611,461,112,736,3825,6141,5797,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7183
6844,447,447,168560,54,140115854,9780140115860.0,Paul Auster,1989.0,Moon Palace,Moon Palace,eng,3.99,12170,14552,622,149,674,3044,6009,4676,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,446
6870,698,698,3140490,51,307263940,9780307263940.0,Anne Tyler,2006.0,Digging to America,Digging to America,eng,3.53,15484,17260,1974,290,1589,6406,6627,2348,https://images.gr-assets.com/books/1327901292m/698.jpg,https://images.gr-assets.com/books/1327901292s/698.jpg,697
6873,7979,7979,1179753,30,142400300,9780142400300.0,Brian Jacques,1994.0,The Bellmaker,"The Bellmaker (Redwall, #7)",,3.95,17476,18466,188,101,728,4999,6812,5826,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7977
6877,5849,5849,2927347,54,330487191,9780330487190.0,V.S. Naipaul,1961.0,A House for Mr. Biswas,A House for Mr Biswas,en-GB,3.82,13073,14609,647,430,1072,3582,5190,4335,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,5848
6889,2137,2137,1216429,64,312424086,9780312424080.0,Michael Cunningham,1990.0,A Home at the End of the World,A Home at the End of the World,en-US,3.89,13228,14967,780,256,896,3615,5657,4543,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2136
6895,4955,4955,1014179,26,1400095565,9781400095570.0,Dave Eggers,2005.0,How We Are Hungry,How We Are Hungry,eng,3.75,11282,12077,715,163,781,3678,4767,2688,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4954
6937,840,840,18518,38,465067107,9780465067110.0,Donald A. Norman,1988.0,The Psychology of Everyday Things,The Design of Everyday Things,en-US,4.18,11838,15202,1192,88,483,2327,6020,6284,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,839
6961,2142,2142,54935,29,849945119,9780849945110.0,Ted Dekker,2002.0,Blink,Blink,,4.17,12037,14057,747,143,482,2445,4810,6177,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2141
7003,825,825,934262,30,553573861,9780553573860.0,Neal Stephenson,1988.0,Zodiac,Zodiac,eng,3.7,13353,14803,569,118,920,4989,6026,2750,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,824
7054,8948,8948,3214288,43,316156299,9780316156300.0,Darren Shan,2002.0,"Sons of Destiny (Cirque Du Freak, Book 12)","Sons of Destiny (Cirque Du Freak, #12)",,4.22,14997,16453,741,345,694,2518,4359,8537,https://images.gr-assets.com/books/1344270002m/8948.jpg,https://images.gr-assets.com/books/1344270002s/8948.jpg,8946
7089,3759,3759,983949,131,142002046,9780142002050.0,Ian Fleming,1959.0,Goldfinger,"Goldfinger (James Bond, #7)",eng,3.8,13267,15321,689,151,810,4545,6213,3602,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3758
7103,6678,6678,1413831,68,141311428,9780141311420.0,"Roald Dahl, Quentin Blake",1986.0,Going Solo,Going Solo,eng,4.04,14086,16071,986,146,656,3345,6185,5739,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6677
7155,3447,3447,1144054,29,061870986X,9780618709860.0,Tim O'Brien,1994.0,In the Lake of the Woods,In the Lake of the Woods,eng,3.78,12441,13658,1156,292,1011,3584,5352,3419,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3446
7187,8696,8696,525730,42,345371984,9780345371980.0,"Douglas Adams, Mark Carwardine",1990.0,Last Chance to See,Last Chance to See,,4.33,13860,15440,845,95,339,2031,4916,8059,https://images.gr-assets.com/books/1327867839m/8696.jpg,https://images.gr-assets.com/books/1327867839s/8696.jpg,8694
7236,7926,7926,361114,31,385732953,9780385732960.0,Sydney Taylor,1951.0,All-of-a-Kind Family,"All-of-a-Kind Family (All-of-a-Kind Family, #1)",eng,4.23,18383,19119,759,337,558,2869,6002,9353,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7924
7242,291,291,1676536,119,806501901,9780806501900.0,"Kahlil Gibran, Anthony R. Ferris",1912.0,الأجنحة المتكسرة,The Broken Wings,eng,3.93,5611,12435,1425,272,792,2796,4251,4324,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,290
7266,6671,6671,3159194,71,037581423X,9780375814240.0,Roald Dahl,1977.0,The Wonderful Story Of Henry Sugar And Six More,The Wonderful Story of Henry Sugar and Six More,eng,4.15,13419,16370,840,97,510,3073,5928,6762,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6670
7274,1307,1307,728299,25,553295411,9780553295410.0,"Margaret Weis, Tracy Hickman",1991.0,Fire Sea,"Fire Sea (The Death Gate Cycle, #3)",en-US,4.05,14707,15554,183,80,588,3376,5968,5542,https://images.gr-assets.com/books/1325422748m/1307.jpg,https://images.gr-assets.com/books/1325422748s/1307.jpg,1306
7283,7909,7909,10931,16,64400964,9780064400960.0,"Maud Hart Lovelace, Lois Lenski",1940.0,Betsy-Tacy,"Betsy-Tacy (Betsy-Tacy, #1)",en-US,4.07,18024,18558,877,591,747,3406,5777,8037,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7907
7338,4986,4986,1683550,27,743422007,9780743422000.0,Kurt Vonnegut Jr.,1999.0,"God Bless You, Dr. Kevorkian","God Bless You, Dr. Kevorkian",eng,3.83,11543,12640,612,97,712,3691,4826,3314,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4985
7357,5368,5368,2522906,70,141009829,9780141009830.0,Kathleen Winsor,1944.0,Forever Amber,Forever Amber ,eng,3.98,13286,14607,958,350,905,3059,4675,5618,https://images.gr-assets.com/books/1350464965m/5368.jpg,https://images.gr-assets.com/books/1350464965s/5368.jpg,5367
7383,7998,7998,1178237,25,142401420,9780142401420.0,Brian Jacques,1995.0,Outcast of Redwall,"Outcast of Redwall (Redwall, #8)",en-US,3.9,15874,16743,197,139,881,4673,5844,5206,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7996
7385,1191,1191,5386,4,030723827X,9780307238280.0,"Giada De Laurentiis, Victoria Pearson",2006.0,Giada's Family Dinners,Giada's Family Dinners,,3.99,12061,12081,68,484,582,2361,3795,4859,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1190
7409,4662,4662,3315478,62,684842505,9780684842510.0,"F. Scott Fitzgerald, Matthew J. Bruccoli",1920.0,The Short Stories of F. Scott Fitzgerald,The Short Stories,eng,4.23,11525,12955,282,95,307,1895,4846,5812,https://images.gr-assets.com/books/1400891315m/4662.jpg,https://images.gr-assets.com/books/1400891315s/4662.jpg,4661
7427,3750,3750,1387985,117,142002062,9780142002060.0,Ian Fleming,1955.0,Moonraker,"Moonraker (James Bond, #3)",eng,3.7,12016,14685,905,97,921,5041,5820,2806,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3749
7444,9454,9454,995802,179,198245971,9780198245970.0,"Georg Wilhelm Friedrich Hegel, A.V. Miller, John Niemeyer Findlay",1807.0,Phänomenologie des Geistes,Phenomenology of Spirit,eng,3.91,11744,12263,231,466,897,2605,3609,4686,https://images.gr-assets.com/books/1425522818m/9454.jpg,https://images.gr-assets.com/books/1425522818s/9454.jpg,9452
7453,4507,4507,1370491,32,553803077,9780553803080.0,Julie Gregory,2003.0,Sickened,Sickened: The Memoir of a Munchausen by Proxy Childhood,,3.72,11860,13713,1079,271,1109,4097,4942,3294,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4506
7462,456,456,1128381,50,140178139,9780140178140.0,Paul Auster,1992.0,Leviathan,Leviathan,eng,3.95,10002,11794,517,105,490,2684,5165,3350,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,455
7479,7981,7981,801203,28,142402451,9780142402450.0,"Brian Jacques, Allan Curless",1997.0,The Long Patrol,"The Long Patrol (Redwall, #10)",,4.1,15343,15948,199,62,489,3459,5748,6190,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7979
7517,5553,5553,736922,39,465023924,9780465023930.0,Richard Feynman,1962.0,Six Easy Pieces: Essentials of Physics Explained by Its Most Brilliant Teacher,Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher,eng,4.19,11867,13240,428,133,417,2123,4700,5867,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,5552
7534,8492,8492,63709,18,1581345267,9781581345260.0,Frank E. Peretti,1992.0,Prophet,Prophet,en-US,3.92,11708,12324,243,230,723,3016,4130,4225,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,8490
7544,5055,5055,879303,95,451211472,9780451211480.0,Ken Follett,1991.0,Night over Water,Night Over Water,eng,3.78,12329,14769,718,148,799,4455,6174,3193,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,5054
7594,5552,5552,4099794,43,691024170,9780691024170.0,Richard Feynman,1985.0,QED: The Strange Theory of Light and Matter,QED: The Strange Theory of Light and Matter,,4.23,10438,11480,358,150,321,1721,3835,5453,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,5551
7630,9013,9013,1019008,61,1592289444,9781592289450.0,Slavomir Rawicz,1956.0,The Long Walk: The True Story of a Trek to Freedom,The Long Walk: The True Story of a Trek to Freedom,eng,4.18,10188,11990,1829,118,357,1876,4543,5096,https://images.gr-assets.com/books/1417980460m/9013.jpg,https://images.gr-assets.com/books/1417980460s/9013.jpg,9011
7645,2430,2430,2758207,29,515121495,9780515121490.0,Steve Martini,1997.0,The List,The List,eng,3.95,11696,11850,145,157,422,2944,4698,3629,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2429
7651,2528,2528,1030699,91,156010593,9780156010600.0,"José Saramago, Margaret Jull Costa",1997.0,Todos os Nomes,All the Names,en-US,3.88,9520,12630,920,202,745,3074,5005,3604,https://images.gr-assets.com/books/1327955213m/2528.jpg,https://images.gr-assets.com/books/1327955213s/2528.jpg,2527
7683,98,98,4462,45,761129588,9780761129580.0,"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome",1989.0,What to Expect the First Year,What to Expect the First Year (What to Expect),eng,3.86,10807,13247,784,359,816,3301,4586,4185,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,97
7738,2371,2371,1391380,28,844662925,9780844662920.0,David McCullough,1968.0,The Johnstown Flood,The Johnstown Flood,eng,4.11,11691,13740,1202,121,351,2442,5842,4984,https://images.gr-assets.com/books/1313667349m/2371.jpg,https://images.gr-assets.com/books/1313667349s/2371.jpg,2370
7749,3379,3379,91467,32,1582342156,9781582342150.0,Douglas Coupland,2001.0,All Families Are Psychotic,All Families are Psychotic,,3.69,10461,11830,531,211,923,3638,4592,2466,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3378
7864,9549,9549,858558,27,553574132,9780553574140.0,Steve Perry,1996.0, ,Shadows of the Empire (Star Wars),eng,3.81,12927,13688,382,185,927,3880,5001,3695,https://images.gr-assets.com/books/1361481442m/9549.jpg,https://images.gr-assets.com/books/1361481442s/9549.jpg,9547
7894,3888,3888,7612,6,193361501X,9781933615010.0,"America's Test Kitchen, Carl Tremblay, Daniel J. Van Ackere",2005.0,The America's Test Kitchen Family Cookbook,The America's Test Kitchen Family Cookbook,,4.31,12081,12292,214,237,324,1520,3472,6739,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3887
7904,355,355,924656,32,345316509,9780345316510.0,Robert A. Heinlein,1984.0,Job: A Comedy of Justice,Job: A Comedy of Justice,en-US,3.77,14592,14901,415,349,1295,4031,4962,4264,https://images.gr-assets.com/books/1438043968m/355.jpg,https://images.gr-assets.com/books/1438043968s/355.jpg,354
7952,2183,2183,314156,322,140447970,9780140447970.0,"Gustave Flaubert, Robert Baldick, Geoffrey Wall",1869.0,L'Éducation sentimentale,Sentimental Education,eng,3.83,11642,13782,510,395,1121,3229,4718,4319,https://images.gr-assets.com/books/1327788473m/2183.jpg,https://images.gr-assets.com/books/1327788473s/2183.jpg,2182
7994,952,952,5166,35,1881273652,9781881273650.0,"Gary Chapman, D. Ross Campbell",1995.0,The Five Love Languages of Children,The Five Love Languages of Children,,4.21,9744,12513,1329,97,350,1998,4476,5592,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,951
8015,4950,4950,981525,46,061871166X,9780618711670.0,Amitav Ghosh,2004.0,The Hungry Tide,The Hungry Tide,eng,3.91,9722,11085,847,114,505,2647,4816,3003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4949
8016,8646,8646,2744160,48,385337639,9780385337630.0,Mary Lawson,2002.0,Crow Lake,Crow Lake,eng,3.85,12220,13615,1551,143,663,3565,5961,3283,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,8644
8114,9998,9998,58336,90,679733787,9780679733780.0,"Kōbō Abe, E. Dale Saunders",1962.0,砂の女 [Suna no onna],The Woman in the Dunes,eng,3.91,11467,13886,1026,264,838,3046,5523,4215,https://images.gr-assets.com/books/1361254930m/9998.jpg,https://images.gr-assets.com/books/1361254930s/9998.jpg,9996
8127,6193,6193,2055648,89,009947915X,9780099479150.0,J.M. Coetzee,1983.0,Life & Times of Michael K.,Life and Times of Michael K,,3.85,10647,12246,709,239,775,3004,4840,3388,https://images.gr-assets.com/books/1327203650m/6193.jpg,https://images.gr-assets.com/books/1327203650s/6193.jpg,6192
8140,5481,5481,16335101,80,60898526,9780060898530.0,Aldous Huxley,1958.0,Brave New World Revisited ,Brave New World Revisited ,en-US,3.93,11073,12286,714,231,691,2765,4567,4032,https://images.gr-assets.com/books/1410136964m/5481.jpg,https://images.gr-assets.com/books/1410136964s/5481.jpg,5480
8149,7707,7707,1701532,13,451530098,9780451530100.0,"George Bernard Shaw, Alan Jay Lerner",1956.0,Pygmalion and My Fair Lady (50th Anniversary Edition) (Signet Classics (Paperback)),Pygmalion & My Fair Lady,,4.24,13318,13460,63,133,380,2146,4225,6576,https://images.gr-assets.com/books/1327891970m/7707.jpg,https://images.gr-assets.com/books/1327891970s/7707.jpg,7706
8175,4830,4830,1214874,65,679783482,9780679783480.0,Salman Rushdie,2005.0,Shalimar the Clown,Shalimar the Clown,eng,3.86,10396,11231,809,200,707,2670,4514,3140,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4829
8176,8745,8745,2736618,81,688172377,9780688172370.0,"Waris Dirie, Cathleen Miller",1998.0,Desert Flower: The Extraordinary Journey of a Desert Nomad,Desert Flower,eng,4.09,9609,12900,821,84,477,2437,5078,4824,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,8743
8179,4076,4076,7786,38,1861977166,9781861977170.0,"Tom Peters, Robert H. Waterman Jr.",1982.0,In Search of Excellence,In Search of Excellence: Lessons from America's Best-Run Companies,,3.91,9469,10121,151,267,636,2254,3544,3420,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4075
